run_id,pod_name,submitted_ts,scheduled_ts,running_ts,job_start_ts
047db552-2779-4e42-a521-4ea980a402ed,dagster-run-047db552-2779-4e42-a521-4ea980a402ed-jfh4f,2026-04-16T03:44:16+00:00,2026-04-16T03:44:16+00:00,2026-04-16T03:44:16+00:00,2026-04-16T03:44:51+00:00
0b820e55-4a6b-42f8-99f4-d9dbaeaf800d,dagster-run-0b820e55-4a6b-42f8-99f4-d9dbaeaf800d-pzwmd,2026-04-16T03:54:43+00:00,2026-04-16T03:54:43+00:00,2026-04-16T03:54:43+00:00,2026-04-16T03:55:17+00:00
15e16162-a155-401f-a369-96665f792340,dagster-run-15e16162-a155-401f-a369-96665f792340-ggcd5,2026-04-16T03:54:43+00:00,2026-04-16T03:54:43+00:00,2026-04-16T03:54:43+00:00,2026-04-16T03:55:17+00:00
51865d7a-59ce-4159-9432-54442a226dbe,dagster-run-51865d7a-59ce-4159-9432-54442a226dbe-5qx4f,2026-04-16T03:38:17+00:00,2026-04-16T03:38:17+00:00,2026-04-16T03:38:17+00:00,2026-04-16T03:38:52+00:00
523cf463-6245-4416-acd2-6fad618447bf,dagster-run-523cf463-6245-4416-acd2-6fad618447bf-wqgrt,2026-04-16T03:40:59+00:00,2026-04-16T03:40:59+00:00,2026-04-16T03:40:59+00:00,2026-04-16T03:41:34+00:00
5d98dd91-af93-4f73-ac81-066cefe1de02,dagster-run-5d98dd91-af93-4f73-ac81-066cefe1de02-wx2ws,2026-04-16T03:48:04+00:00,2026-04-16T03:48:04+00:00,2026-04-16T03:48:04+00:00,2026-04-16T03:48:38+00:00
73b69586-f55e-413b-ad05-4c8eefb39282,dagster-run-73b69586-f55e-413b-ad05-4c8eefb39282-8gzht,2026-04-16T03:42:45+00:00,2026-04-16T03:42:45+00:00,2026-04-16T03:42:45+00:00,2026-04-16T03:43:19+00:00
79e76c03-e0fc-41a8-8e23-d5d61a2d26bb,dagster-run-79e76c03-e0fc-41a8-8e23-d5d61a2d26bb-lkpjz,2026-04-16T03:50:05+00:00,2026-04-16T03:50:05+00:00,2026-04-16T03:50:05+00:00,2026-04-16T03:50:39+00:00
a3ec9148-002d-42e7-9a2b-2155dd2eb3a8,dagster-run-a3ec9148-002d-42e7-9a2b-2155dd2eb3a8-v5k56,2026-04-16T03:46:02+00:00,2026-04-16T03:46:02+00:00,2026-04-16T03:46:02+00:00,2026-04-16T03:46:37+00:00
b74d3e27-9cd8-4fc1-918b-1b720e0d9d49,dagster-run-b74d3e27-9cd8-4fc1-918b-1b720e0d9d49-9g962,2026-04-16T03:52:11+00:00,2026-04-16T03:52:11+00:00,2026-04-16T03:52:11+00:00,2026-04-16T03:52:46+00:00
c7f981ef-3896-4589-ac44-47700e776d35,dagster-run-c7f981ef-3896-4589-ac44-47700e776d35-8q4hf,2026-04-16T03:52:11+00:00,2026-04-16T03:52:11+00:00,2026-04-16T03:52:11+00:00,2026-04-16T03:52:47+00:00
