timestamp,pod,cpu_millicores,memory_mib
1777559723,dagster-thesis-daemon-6d4965785d-4q6wb,41,181
1777559723,dagster-thesis-postgresql-0,74,53
1777559723,dagster-thesis-webserver-749fbb6577-fvvnw,27,154
1777559723,dagster-thesis-workload-7b66f56b79-wkb4p,135,180
1777559726,dagster-thesis-daemon-6d4965785d-4q6wb,41,181
1777559726,dagster-thesis-postgresql-0,74,53
1777559726,dagster-thesis-webserver-749fbb6577-fvvnw,27,154
1777559726,dagster-thesis-workload-7b66f56b79-wkb4p,135,180
1777559730,dagster-thesis-daemon-6d4965785d-4q6wb,41,181
1777559730,dagster-thesis-postgresql-0,74,53
1777559730,dagster-thesis-webserver-749fbb6577-fvvnw,27,154
1777559730,dagster-thesis-workload-7b66f56b79-wkb4p,135,180
1777559734,dagster-thesis-daemon-6d4965785d-4q6wb,46,182
1777559734,dagster-thesis-postgresql-0,91,55
1777559734,dagster-thesis-webserver-749fbb6577-fvvnw,30,153
1777559734,dagster-thesis-workload-7b66f56b79-wkb4p,194,135
1777559737,dagster-thesis-daemon-6d4965785d-4q6wb,46,182
1777559737,dagster-thesis-postgresql-0,91,55
1777559737,dagster-thesis-webserver-749fbb6577-fvvnw,30,153
1777559737,dagster-thesis-workload-7b66f56b79-wkb4p,194,135
1777559741,dagster-thesis-daemon-6d4965785d-4q6wb,46,182
1777559741,dagster-thesis-postgresql-0,91,55
1777559741,dagster-thesis-webserver-749fbb6577-fvvnw,30,153
1777559741,dagster-thesis-workload-7b66f56b79-wkb4p,194,135
1777559745,dagster-thesis-daemon-6d4965785d-4q6wb,46,182
1777559745,dagster-thesis-postgresql-0,91,55
1777559745,dagster-thesis-webserver-749fbb6577-fvvnw,30,153
1777559745,dagster-thesis-workload-7b66f56b79-wkb4p,194,135
1777559749,dagster-run-94416111-08f0-4830-8444-29e2fdfc6620-jzfqn,895,109
1777559749,dagster-thesis-daemon-6d4965785d-4q6wb,57,182
1777559749,dagster-thesis-postgresql-0,91,55
1777559749,dagster-thesis-webserver-749fbb6577-fvvnw,30,153
1777559749,dagster-thesis-workload-7b66f56b79-wkb4p,106,180
1777559754,dagster-run-94416111-08f0-4830-8444-29e2fdfc6620-jzfqn,895,109
1777559754,dagster-thesis-daemon-6d4965785d-4q6wb,57,182
1777559754,dagster-thesis-postgresql-0,91,55
1777559754,dagster-thesis-webserver-749fbb6577-fvvnw,30,153
1777559754,dagster-thesis-workload-7b66f56b79-wkb4p,106,180
1777559760,dagster-run-94416111-08f0-4830-8444-29e2fdfc6620-jzfqn,895,109
1777559760,dagster-thesis-daemon-6d4965785d-4q6wb,57,182
1777559760,dagster-thesis-postgresql-0,91,55
1777559760,dagster-thesis-webserver-749fbb6577-fvvnw,30,153
1777559760,dagster-thesis-workload-7b66f56b79-wkb4p,106,180
1777559766,dagster-run-7d1510c7-40bf-489d-8c91-d26e2d662831-xsvfk,856,235
1777559766,dagster-run-94416111-08f0-4830-8444-29e2fdfc6620-jzfqn,737,219
1777559766,dagster-run-9e0a7c2b-3bad-4351-aa56-2f73c3716323-72g55,978,87
1777559766,dagster-run-bc03e158-9b6e-465e-93bc-69de493d9561-2lp8r,932,109
1777559766,dagster-run-c7e9d732-609a-410c-a891-612d9b9ac658-wcd2b,982,97
1777559766,dagster-thesis-daemon-6d4965785d-4q6wb,117,181
1777559766,dagster-thesis-postgresql-0,265,55
1777559766,dagster-thesis-webserver-749fbb6577-fvvnw,44,154
1777559766,dagster-thesis-workload-7b66f56b79-wkb4p,217,176
1777559772,dagster-run-7d1510c7-40bf-489d-8c91-d26e2d662831-xsvfk,856,235
1777559772,dagster-run-94416111-08f0-4830-8444-29e2fdfc6620-jzfqn,737,219
1777559772,dagster-run-9e0a7c2b-3bad-4351-aa56-2f73c3716323-72g55,978,87
1777559772,dagster-run-bc03e158-9b6e-465e-93bc-69de493d9561-2lp8r,932,109
1777559772,dagster-run-c7e9d732-609a-410c-a891-612d9b9ac658-wcd2b,982,97
1777559772,dagster-thesis-daemon-6d4965785d-4q6wb,117,181
1777559772,dagster-thesis-postgresql-0,265,55
1777559772,dagster-thesis-webserver-749fbb6577-fvvnw,44,154
1777559772,dagster-thesis-workload-7b66f56b79-wkb4p,217,176
1777559780,dagster-run-325cf91a-1b9c-4bca-a162-4c4244a1bb1b-vtjv4,986,96
1777559780,dagster-run-5e023132-2d00-4c74-bde2-237e2549acb5-b8ll6,978,91
1777559780,dagster-run-7d1510c7-40bf-489d-8c91-d26e2d662831-xsvfk,998,235
1777559780,dagster-run-8774ce16-4d64-45a4-8101-57a1e7890964-87dbl,988,100
1777559780,dagster-run-94416111-08f0-4830-8444-29e2fdfc6620-jzfqn,983,235
1777559780,dagster-run-9e0a7c2b-3bad-4351-aa56-2f73c3716323-72g55,643,128
1777559780,dagster-run-b105e52d-a356-4cad-b84e-dc65ae59d381-4zdrd,969,91
