timestamp,pod,cpu_millicores,memory_mib
1777559467,dagster-thesis-daemon-6d4965785d-4q6wb,45,182
1777559467,dagster-thesis-postgresql-0,70,52
1777559467,dagster-thesis-webserver-749fbb6577-fvvnw,22,153
1777559467,dagster-thesis-workload-7b66f56b79-wkb4p,103,135
1777559471,dagster-thesis-daemon-6d4965785d-4q6wb,45,182
1777559471,dagster-thesis-postgresql-0,70,52
1777559471,dagster-thesis-webserver-749fbb6577-fvvnw,22,153
1777559471,dagster-thesis-workload-7b66f56b79-wkb4p,103,135
1777559474,dagster-thesis-daemon-6d4965785d-4q6wb,45,182
1777559474,dagster-thesis-postgresql-0,70,52
1777559474,dagster-thesis-webserver-749fbb6577-fvvnw,22,153
1777559474,dagster-thesis-workload-7b66f56b79-wkb4p,103,135
1777559478,dagster-thesis-daemon-6d4965785d-4q6wb,40,182
1777559478,dagster-thesis-postgresql-0,63,52
1777559478,dagster-thesis-webserver-749fbb6577-fvvnw,22,153
1777559478,dagster-thesis-workload-7b66f56b79-wkb4p,137,135
1777559482,dagster-thesis-daemon-6d4965785d-4q6wb,40,182
1777559482,dagster-thesis-postgresql-0,63,52
1777559482,dagster-thesis-webserver-749fbb6577-fvvnw,22,153
1777559482,dagster-thesis-workload-7b66f56b79-wkb4p,137,135
1777559485,dagster-thesis-daemon-6d4965785d-4q6wb,40,182
1777559485,dagster-thesis-postgresql-0,63,52
1777559485,dagster-thesis-webserver-749fbb6577-fvvnw,22,153
1777559485,dagster-thesis-workload-7b66f56b79-wkb4p,137,135
1777559489,dagster-thesis-daemon-6d4965785d-4q6wb,40,182
1777559489,dagster-thesis-postgresql-0,63,52
1777559489,dagster-thesis-webserver-749fbb6577-fvvnw,22,153
1777559489,dagster-thesis-workload-7b66f56b79-wkb4p,137,135
1777559493,dagster-run-1a7d5681-dc69-4478-a4dc-0e12266a5165-p57jf,924,112
1777559493,dagster-run-bdc365e8-7725-4a61-8a74-8166312f6b7c-cbr5t,922,119
