timestamp,pod,cpu_millicores,memory_mib
1777638705,dagster-thesis-daemon-5899b9b5d-57hqv,13,177
1777638705,dagster-thesis-postgresql-0,15,77
1777638705,dagster-thesis-webserver-64848cbff5-swthz,17,160
1777638705,dagster-thesis-workload-68d48d9786-58tqg,79,165
1777638707,dagster-thesis-daemon-5899b9b5d-57hqv,16,178
1777638707,dagster-thesis-postgresql-0,20,77
1777638707,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777638707,dagster-thesis-workload-68d48d9786-58tqg,79,165
1777638709,dagster-thesis-daemon-5899b9b5d-57hqv,16,178
1777638709,dagster-thesis-postgresql-0,20,77
1777638709,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777638709,dagster-thesis-workload-68d48d9786-58tqg,79,165
1777638711,dagster-thesis-daemon-5899b9b5d-57hqv,16,178
1777638711,dagster-thesis-postgresql-0,20,77
1777638711,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777638711,dagster-thesis-workload-68d48d9786-58tqg,79,165
1777638714,dagster-thesis-daemon-5899b9b5d-57hqv,16,178
1777638714,dagster-thesis-postgresql-0,20,77
1777638714,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777638714,dagster-thesis-workload-68d48d9786-58tqg,79,165
1777638716,dagster-thesis-daemon-5899b9b5d-57hqv,16,178
1777638716,dagster-thesis-postgresql-0,20,77
1777638716,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777638716,dagster-thesis-workload-68d48d9786-58tqg,79,165
1777638718,dagster-thesis-daemon-5899b9b5d-57hqv,16,178
1777638718,dagster-thesis-postgresql-0,20,77
1777638718,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777638718,dagster-thesis-workload-68d48d9786-58tqg,79,165
1777638720,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638720,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,908,230
1777638720,dagster-thesis-daemon-5899b9b5d-57hqv,23,178
1777638720,dagster-thesis-postgresql-0,58,77
1777638720,dagster-thesis-webserver-64848cbff5-swthz,13,160
1777638720,dagster-thesis-workload-68d48d9786-58tqg,79,142
1777638722,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638722,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,908,230
1777638722,dagster-thesis-daemon-5899b9b5d-57hqv,23,178
1777638722,dagster-thesis-postgresql-0,58,77
1777638722,dagster-thesis-webserver-64848cbff5-swthz,13,160
1777638722,dagster-thesis-workload-68d48d9786-58tqg,79,142
1777638725,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638725,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,908,230
1777638725,dagster-thesis-daemon-5899b9b5d-57hqv,23,178
1777638725,dagster-thesis-postgresql-0,58,77
1777638725,dagster-thesis-webserver-64848cbff5-swthz,13,160
1777638725,dagster-thesis-workload-68d48d9786-58tqg,79,142
1777638727,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638727,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,908,230
1777638727,dagster-thesis-daemon-5899b9b5d-57hqv,23,178
1777638727,dagster-thesis-postgresql-0,58,77
1777638727,dagster-thesis-webserver-64848cbff5-swthz,13,160
1777638727,dagster-thesis-workload-68d48d9786-58tqg,79,142
1777638729,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638729,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,908,230
1777638729,dagster-thesis-daemon-5899b9b5d-57hqv,23,178
1777638729,dagster-thesis-postgresql-0,58,77
1777638729,dagster-thesis-webserver-64848cbff5-swthz,13,160
1777638729,dagster-thesis-workload-68d48d9786-58tqg,79,142
1777638731,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638731,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,908,230
1777638731,dagster-thesis-daemon-5899b9b5d-57hqv,23,178
1777638731,dagster-thesis-postgresql-0,58,77
1777638731,dagster-thesis-webserver-64848cbff5-swthz,13,160
1777638731,dagster-thesis-workload-68d48d9786-58tqg,79,142
1777638733,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638733,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,908,230
1777638733,dagster-thesis-daemon-5899b9b5d-57hqv,23,178
1777638733,dagster-thesis-postgresql-0,58,77
1777638733,dagster-thesis-webserver-64848cbff5-swthz,13,160
1777638733,dagster-thesis-workload-68d48d9786-58tqg,79,142
1777638736,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638736,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,988,230
1777638736,dagster-thesis-daemon-5899b9b5d-57hqv,18,178
1777638736,dagster-thesis-postgresql-0,20,77
1777638736,dagster-thesis-webserver-64848cbff5-swthz,8,160
1777638736,dagster-thesis-workload-68d48d9786-58tqg,75,126
1777638738,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638738,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,988,230
1777638738,dagster-thesis-daemon-5899b9b5d-57hqv,18,178
1777638738,dagster-thesis-postgresql-0,20,77
1777638738,dagster-thesis-webserver-64848cbff5-swthz,8,160
1777638738,dagster-thesis-workload-68d48d9786-58tqg,75,126
1777638740,dagster-run-02413153-61e6-4ad4-a128-323886bc5a16-vvx97,900,230
1777638740,dagster-run-71f1c8ce-9b5e-4fbe-9a74-13ca9d03dac1-7rtsc,988,230
1777638740,dagster-thesis-daemon-5899b9b5d-57hqv,18,178
1777638740,dagster-thesis-postgresql-0,20,77
1777638740,dagster-thesis-webserver-64848cbff5-swthz,8,160
