timestamp,pod,cpu_millicores,memory_mib
1777639785,dagster-thesis-daemon-5899b9b5d-57hqv,20,178
1777639785,dagster-thesis-postgresql-0,15,77
1777639785,dagster-thesis-webserver-64848cbff5-swthz,9,142
1777639785,dagster-thesis-workload-68d48d9786-58tqg,122,128
1777639788,dagster-thesis-daemon-5899b9b5d-57hqv,20,178
1777639788,dagster-thesis-postgresql-0,15,77
1777639788,dagster-thesis-webserver-64848cbff5-swthz,9,142
1777639788,dagster-thesis-workload-68d48d9786-58tqg,122,128
1777639790,dagster-thesis-daemon-5899b9b5d-57hqv,20,178
1777639790,dagster-thesis-postgresql-0,15,77
1777639790,dagster-thesis-webserver-64848cbff5-swthz,9,142
1777639790,dagster-thesis-workload-68d48d9786-58tqg,122,128
1777639792,dagster-thesis-daemon-5899b9b5d-57hqv,20,178
1777639792,dagster-thesis-postgresql-0,15,77
1777639792,dagster-thesis-webserver-64848cbff5-swthz,9,142
1777639792,dagster-thesis-workload-68d48d9786-58tqg,122,128
1777639794,dagster-thesis-daemon-5899b9b5d-57hqv,20,178
1777639794,dagster-thesis-postgresql-0,15,77
1777639794,dagster-thesis-webserver-64848cbff5-swthz,9,142
1777639794,dagster-thesis-workload-68d48d9786-58tqg,122,128
1777639796,dagster-thesis-daemon-5899b9b5d-57hqv,20,178
1777639796,dagster-thesis-postgresql-0,15,77
1777639796,dagster-thesis-webserver-64848cbff5-swthz,9,142
1777639796,dagster-thesis-workload-68d48d9786-58tqg,122,128
1777639799,dagster-thesis-daemon-5899b9b5d-57hqv,20,178
1777639799,dagster-thesis-postgresql-0,15,77
1777639799,dagster-thesis-webserver-64848cbff5-swthz,9,142
1777639799,dagster-thesis-workload-68d48d9786-58tqg,122,128
1777639801,dagster-run-b4f5fd3f-418b-4e70-8727-7701aabc2c56-rrqgt,258,104
1777639801,dagster-thesis-daemon-5899b9b5d-57hqv,14,178
1777639801,dagster-thesis-postgresql-0,35,77
1777639801,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639801,dagster-thesis-workload-68d48d9786-58tqg,76,141
1777639803,dagster-run-b4f5fd3f-418b-4e70-8727-7701aabc2c56-rrqgt,258,104
1777639803,dagster-thesis-daemon-5899b9b5d-57hqv,14,178
1777639803,dagster-thesis-postgresql-0,35,77
1777639803,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639803,dagster-thesis-workload-68d48d9786-58tqg,76,141
1777639805,dagster-run-b4f5fd3f-418b-4e70-8727-7701aabc2c56-rrqgt,258,104
1777639805,dagster-thesis-daemon-5899b9b5d-57hqv,14,178
1777639805,dagster-thesis-postgresql-0,35,77
1777639805,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639805,dagster-thesis-workload-68d48d9786-58tqg,76,141
1777639808,dagster-run-b4f5fd3f-418b-4e70-8727-7701aabc2c56-rrqgt,258,104
1777639808,dagster-thesis-daemon-5899b9b5d-57hqv,14,178
1777639808,dagster-thesis-postgresql-0,35,77
1777639808,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639808,dagster-thesis-workload-68d48d9786-58tqg,76,141
1777639810,dagster-run-b4f5fd3f-418b-4e70-8727-7701aabc2c56-rrqgt,258,104
1777639810,dagster-thesis-daemon-5899b9b5d-57hqv,14,178
1777639810,dagster-thesis-postgresql-0,35,77
1777639810,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639810,dagster-thesis-workload-68d48d9786-58tqg,76,141
1777639812,dagster-run-b4f5fd3f-418b-4e70-8727-7701aabc2c56-rrqgt,258,104
1777639812,dagster-thesis-daemon-5899b9b5d-57hqv,14,178
1777639812,dagster-thesis-postgresql-0,35,77
1777639812,dagster-thesis-webserver-64848cbff5-swthz,13,142
