timestamp,pod,cpu_millicores,memory_mib
1777641343,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641343,dagster-thesis-postgresql-0,12,78
1777641343,dagster-thesis-webserver-64848cbff5-swthz,13,143
1777641345,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641345,dagster-thesis-postgresql-0,12,78
1777641345,dagster-thesis-webserver-64848cbff5-swthz,13,143
1777641348,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641348,dagster-thesis-postgresql-0,12,78
1777641348,dagster-thesis-webserver-64848cbff5-swthz,13,143
1777641350,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641350,dagster-thesis-postgresql-0,12,78
1777641350,dagster-thesis-webserver-64848cbff5-swthz,13,143
1777641352,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641352,dagster-thesis-postgresql-0,12,78
1777641352,dagster-thesis-webserver-64848cbff5-swthz,13,143
1777641354,dagster-thesis-daemon-5899b9b5d-57hqv,10,178
1777641354,dagster-thesis-postgresql-0,26,78
1777641354,dagster-thesis-webserver-64848cbff5-swthz,11,143
1777641356,dagster-thesis-daemon-5899b9b5d-57hqv,10,178
1777641356,dagster-thesis-postgresql-0,26,78
1777641356,dagster-thesis-webserver-64848cbff5-swthz,11,143
1777641359,dagster-thesis-daemon-5899b9b5d-57hqv,10,178
1777641359,dagster-thesis-postgresql-0,26,78
1777641359,dagster-thesis-webserver-64848cbff5-swthz,11,143
1777641361,dagster-thesis-daemon-5899b9b5d-57hqv,10,178
1777641361,dagster-thesis-postgresql-0,26,78
1777641361,dagster-thesis-webserver-64848cbff5-swthz,11,143
1777641363,dagster-thesis-daemon-5899b9b5d-57hqv,10,178
1777641363,dagster-thesis-postgresql-0,26,78
1777641363,dagster-thesis-webserver-64848cbff5-swthz,11,143
1777641365,dagster-thesis-daemon-5899b9b5d-57hqv,10,178
1777641365,dagster-thesis-postgresql-0,26,78
1777641365,dagster-thesis-webserver-64848cbff5-swthz,11,143
1777641368,dagster-thesis-daemon-5899b9b5d-57hqv,10,178
1777641368,dagster-thesis-postgresql-0,26,78
1777641368,dagster-thesis-webserver-64848cbff5-swthz,11,143
1777641370,dagster-thesis-daemon-5899b9b5d-57hqv,6,179
1777641370,dagster-thesis-postgresql-0,9,78
1777641370,dagster-thesis-webserver-64848cbff5-swthz,9,143
1777641372,dagster-thesis-daemon-5899b9b5d-57hqv,6,179
1777641372,dagster-thesis-postgresql-0,9,78
1777641372,dagster-thesis-webserver-64848cbff5-swthz,9,143
1777641374,dagster-thesis-daemon-5899b9b5d-57hqv,6,179
1777641374,dagster-thesis-postgresql-0,9,78
1777641374,dagster-thesis-webserver-64848cbff5-swthz,9,143
1777641376,dagster-thesis-daemon-5899b9b5d-57hqv,6,179
1777641376,dagster-thesis-postgresql-0,9,78
1777641376,dagster-thesis-webserver-64848cbff5-swthz,9,143
1777641379,dagster-thesis-daemon-5899b9b5d-57hqv,6,179
1777641379,dagster-thesis-postgresql-0,9,78
1777641379,dagster-thesis-webserver-64848cbff5-swthz,9,143
1777641381,dagster-thesis-daemon-5899b9b5d-57hqv,6,179
1777641381,dagster-thesis-postgresql-0,9,78
1777641381,dagster-thesis-webserver-64848cbff5-swthz,9,143
1777641383,dagster-thesis-daemon-5899b9b5d-57hqv,6,179
1777641383,dagster-thesis-postgresql-0,9,78
1777641383,dagster-thesis-webserver-64848cbff5-swthz,9,143
1777641385,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641385,dagster-thesis-postgresql-0,12,78
1777641385,dagster-thesis-webserver-64848cbff5-swthz,7,143
1777641387,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641387,dagster-thesis-postgresql-0,12,78
1777641387,dagster-thesis-webserver-64848cbff5-swthz,7,143
1777641390,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641390,dagster-thesis-postgresql-0,12,78
1777641390,dagster-thesis-webserver-64848cbff5-swthz,7,143
1777641392,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641392,dagster-thesis-postgresql-0,12,78
1777641392,dagster-thesis-webserver-64848cbff5-swthz,7,143
1777641394,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641394,dagster-thesis-postgresql-0,12,78
1777641394,dagster-thesis-webserver-64848cbff5-swthz,7,143
1777641396,dagster-thesis-daemon-5899b9b5d-57hqv,5,178
1777641396,dagster-thesis-postgresql-0,12,78
1777641396,dagster-thesis-webserver-64848cbff5-swthz,7,143
1777641398,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641398,dagster-thesis-postgresql-0,7,78
1777641398,dagster-thesis-webserver-64848cbff5-swthz,8,143
1777641401,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641401,dagster-thesis-postgresql-0,7,78
1777641401,dagster-thesis-webserver-64848cbff5-swthz,8,143
1777641403,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641403,dagster-thesis-postgresql-0,7,78
1777641403,dagster-thesis-webserver-64848cbff5-swthz,8,143
1777641405,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641405,dagster-thesis-postgresql-0,7,78
1777641405,dagster-thesis-webserver-64848cbff5-swthz,8,143
1777641407,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641407,dagster-thesis-postgresql-0,7,78
1777641407,dagster-thesis-webserver-64848cbff5-swthz,8,143
1777641410,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641410,dagster-thesis-postgresql-0,7,78
1777641410,dagster-thesis-webserver-64848cbff5-swthz,8,143
1777641412,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641412,dagster-thesis-postgresql-0,7,78
1777641412,dagster-thesis-webserver-64848cbff5-swthz,8,143
1777641414,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641414,dagster-thesis-postgresql-0,11,78
1777641414,dagster-thesis-webserver-64848cbff5-swthz,6,143
1777641416,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641416,dagster-thesis-postgresql-0,11,78
1777641416,dagster-thesis-webserver-64848cbff5-swthz,6,143
1777641418,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641418,dagster-thesis-postgresql-0,11,78
1777641418,dagster-thesis-webserver-64848cbff5-swthz,6,143
1777641421,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641421,dagster-thesis-postgresql-0,11,78
1777641421,dagster-thesis-webserver-64848cbff5-swthz,6,143
1777641423,dagster-thesis-daemon-5899b9b5d-57hqv,9,178
1777641423,dagster-thesis-postgresql-0,11,78
1777641423,dagster-thesis-webserver-64848cbff5-swthz,6,143
