run_id,status,start_time,end_time,job_name,concurrency_level,repetition,memory_mb_allocated,peak_rss_mb
7f88ba24-d974-4676-911b-040c989b6a6a,SUCCESS,2026-04-26T21:53:14.380795+00:00,2026-04-26T21:53:49.074849+00:00,thesis_workload,7,2,,
8ae760d0-40b9-4cca-af68-8a8215b6b3ce,SUCCESS,2026-04-26T21:53:14.440176+00:00,2026-04-26T21:53:49.668347+00:00,thesis_workload,7,2,,
7a5c53fb-2db3-4059-8f41-67ec86cd90b9,SUCCESS,2026-04-26T21:53:15.001750+00:00,2026-04-26T21:53:50.569002+00:00,thesis_workload,7,2,,
eaa9f022-800f-4e86-84cf-032e813ef64e,SUCCESS,2026-04-26T22:01:47.919525+00:00,2026-04-26T22:02:20.719261+00:00,thesis_workload,7,3,,
753c760a-6ba0-4d42-80a1-a05a36e9a7db,SUCCESS,2026-04-26T22:01:48.396918+00:00,2026-04-26T22:02:21.383389+00:00,thesis_workload,7,3,,
b09a577f-3486-41dc-971f-b971ce3cb0d9,SUCCESS,2026-04-26T22:01:48.557821+00:00,2026-04-26T22:02:20.989498+00:00,thesis_workload,7,3,,
e10cc95b-fdb2-4027-a0db-5754398eb146,SUCCESS,2026-04-26T22:01:49.130160+00:00,2026-04-26T22:02:22.208499+00:00,thesis_workload,7,3,,
ebb80174-bf6b-4284-8e09-c9638fe5600a,SUCCESS,2026-04-26T22:01:49.750712+00:00,2026-04-26T22:02:22.597797+00:00,thesis_workload,7,3,,
eec4640c-541b-4430-804f-dac9dbb4d6f0,SUCCESS,2026-04-26T22:01:49.790182+00:00,2026-04-26T22:02:22.599591+00:00,thesis_workload,7,3,,
d622f31e-9883-4ad9-b39c-48e322ca0880,SUCCESS,2026-04-26T22:01:50.260678+00:00,2026-04-26T22:02:23.557763+00:00,thesis_workload,7,3,,
bd810c0a-06ab-4522-9d71-5858997784a0,SUCCESS,2026-04-26T22:10:19.138504+00:00,2026-04-26T22:10:52.016593+00:00,thesis_workload,10,1,,
02601c0e-7c41-4bfd-817c-c0803b6403f4,SUCCESS,2026-04-26T22:10:21.329844+00:00,2026-04-26T22:10:55.996421+00:00,thesis_workload,10,1,,
fc27aa81-9de9-4f75-9dd7-a28d7ac52eff,SUCCESS,2026-04-26T22:10:21.570411+00:00,2026-04-26T22:10:57.082972+00:00,thesis_workload,10,1,,
6419a5df-b0ee-4e69-9020-b1145e4c8c70,SUCCESS,2026-04-26T22:10:22.596934+00:00,2026-04-26T22:10:57.492679+00:00,thesis_workload,10,1,,
3573da80-9aa2-4aab-822e-7306c546d013,SUCCESS,2026-04-26T22:10:23.190504+00:00,2026-04-26T22:10:57.491319+00:00,thesis_workload,10,1,,
889f98a4-96cf-4f71-9795-2f899adb24fc,SUCCESS,2026-04-26T22:10:24.379925+00:00,2026-04-26T22:10:59.891781+00:00,thesis_workload,10,1,,
5af60105-a4ee-4481-ac4a-d346f17c558e,SUCCESS,2026-04-26T22:10:24.441918+00:00,2026-04-26T22:10:59.899644+00:00,thesis_workload,10,1,,
eed2586b-aea1-481e-9662-14475edd2377,SUCCESS,2026-04-26T22:10:25.321533+00:00,2026-04-26T22:11:01.543457+00:00,thesis_workload,10,1,,
d2a95e8e-8f23-47b7-a1b6-280a5a5f8eb9,SUCCESS,2026-04-26T22:10:25.546679+00:00,2026-04-26T22:11:01.354509+00:00,thesis_workload,10,1,,
afdce806-9e3d-4555-b322-bccfac222b58,SUCCESS,2026-04-26T22:10:25.648415+00:00,2026-04-26T22:11:00.664606+00:00,thesis_workload,10,1,,
6894b83b-1138-4eae-8d41-2375a1496ace,SUCCESS,2026-04-26T22:21:51.412394+00:00,2026-04-26T22:22:24.189389+00:00,thesis_workload,10,2,,
8c520e84-1472-441b-920e-71e9acfc6288,SUCCESS,2026-04-26T22:21:52.176233+00:00,2026-04-26T22:22:25.925716+00:00,thesis_workload,10,2,,
7bd6cbd4-7f84-403a-a54e-b87b38e0f720,SUCCESS,2026-04-26T22:21:52.685971+00:00,2026-04-26T22:22:27.271960+00:00,thesis_workload,10,2,,
1a8db6d1-a1de-4a7c-878b-fccf694d499b,SUCCESS,2026-04-26T22:21:53.102600+00:00,2026-04-26T22:22:27.542745+00:00,thesis_workload,10,2,,
ee0d1173-0eb7-469f-8ceb-4b9a3b013f86,SUCCESS,2026-04-26T22:21:53.404008+00:00,2026-04-26T22:22:27.718857+00:00,thesis_workload,10,2,,
f8549a2d-1e5f-4ca6-8357-0ee2a6f24db8,SUCCESS,2026-04-26T22:21:53.291001+00:00,2026-04-26T22:22:27.479851+00:00,thesis_workload,10,2,,
14b82939-128a-467e-adf5-0a9fc4e686fb,SUCCESS,2026-04-26T22:21:59.381093+00:00,2026-04-26T22:22:32.473063+00:00,thesis_workload,10,2,,
d0d863f1-fca6-4a81-aff2-23e8367f60f2,SUCCESS,2026-04-26T22:22:01.280913+00:00,2026-04-26T22:22:34.361687+00:00,thesis_workload,10,2,,
968baf0b-e966-4bb8-a6c5-25727e5a503d,SUCCESS,2026-04-26T22:22:03.825262+00:00,2026-04-26T22:22:36.843597+00:00,thesis_workload,10,2,,
9b38ac60-e76a-4477-9313-76b7bd8c1f0d,SUCCESS,2026-04-26T22:22:05.084345+00:00,2026-04-26T22:22:39.449070+00:00,thesis_workload,10,2,,
1adf4e67-de22-49ac-8b9a-68a3a0ae0b71,SUCCESS,2026-04-26T22:33:31.201677+00:00,2026-04-26T22:34:04.676879+00:00,thesis_workload,10,3,,
0802829a-f066-4f0e-8849-781749f1adec,SUCCESS,2026-04-26T22:33:31.681716+00:00,2026-04-26T22:34:06.547493+00:00,thesis_workload,10,3,,
3f2d5f53-3c33-4a95-93b8-36cafc7ff000,SUCCESS,2026-04-26T22:33:31.637798+00:00,2026-04-26T22:34:05.290477+00:00,thesis_workload,10,3,,
dfada2b1-7f9b-43e6-bb40-843061543ff2,SUCCESS,2026-04-26T22:33:33.355481+00:00,2026-04-26T22:34:07.847059+00:00,thesis_workload,10,3,,
59cfe851-041c-41ab-8788-01f26567774b,SUCCESS,2026-04-26T22:33:34.487561+00:00,2026-04-26T22:34:08.783145+00:00,thesis_workload,10,3,,
55488843-15ab-4c92-b712-891a811980d0,SUCCESS,2026-04-26T22:33:33.956833+00:00,2026-04-26T22:34:07.844540+00:00,thesis_workload,10,3,,
398a4622-7caf-43cf-96f0-e72bae56df55,SUCCESS,2026-04-26T22:33:35.441161+00:00,2026-04-26T22:34:09.924059+00:00,thesis_workload,10,3,,
130cdeaf-be60-4781-9479-97d1918fde47,SUCCESS,2026-04-26T22:33:36.169711+00:00,2026-04-26T22:34:11.366501+00:00,thesis_workload,10,3,,
c8574436-2bbc-4ef0-b4db-862475f7361a,SUCCESS,2026-04-26T22:33:36.992426+00:00,2026-04-26T22:34:11.539161+00:00,thesis_workload,10,3,,
6a1d194b-e5a4-47ff-88fc-128e11b33495,SUCCESS,2026-04-26T22:33:37.303208+00:00,2026-04-26T22:34:11.537431+00:00,thesis_workload,10,3,,
1be70b10-d5a9-40b4-83e0-8a5c755a2902,CANCELED,2026-04-26T22:58:37.896748+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,1,1,,
65281f7b-c515-4563-a3cd-e0748767d55e,CANCELED,2026-04-26T23:00:59.875428+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,1,2,,
d2951c5d-569a-4f88-934c-bc2f497be86c,CANCELED,2026-04-26T23:03:52.320790+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,1,1,,
5d16d47b-1f08-45a0-8ccb-7076a51bb0bb,CANCELED,2026-04-26T23:06:23.587339+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,1,2,,
3a8666ba-d990-4930-bd81-96262862618c,CANCELED,2026-04-26T23:08:55.986583+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,1,3,,
6cedaa17-5c0c-40fa-b111-484f5a27c5d1,CANCELED,2026-04-26T23:11:27.752513+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,2,1,,
7f16be14-a993-4338-a765-56c55ffe774d,CANCELED,2026-04-26T23:11:27.895506+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,2,1,,
c3e98c05-2fd1-4544-a00a-c052f1bb928d,CANCELED,2026-04-26T23:15:05.144334+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,2,2,,
a64fc04f-fcf9-4be8-962d-03e887218efc,CANCELED,2026-04-26T23:15:05.237540+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,2,2,,
60922297-8737-44cf-8ef3-6eefa204f0d2,CANCELED,2026-04-26T23:18:37.689439+00:00,2026-04-27T08:43:15.412261+00:00,thesis_workload,2,3,,
120b5be6-7adf-4571-953b-00047b7d6828,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,2,3,,
48fb9718-38b5-44b2-8bcd-25321f4eb8ac,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,1,,
dd9c2394-afc1-430b-b57a-8611c0267814,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,1,,
2def32d0-609a-441d-9fac-cb83dfd5c229,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,1,,
3373996b-f4ec-4a5d-afca-7307e10adbae,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,2,,
0206ccd9-97fc-4b78-bd7e-d6a4181390f2,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,2,,
1faa0b05-ff2d-495c-9365-ad4d842390c7,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,2,,
6563ab7b-9d26-495b-b91f-e742702669d1,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,3,,
684ba6b5-bba7-4788-97bc-f50d79f685a9,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,3,,
f5160727-4107-4317-be40-caf78a8ac13a,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,3,3,,
9a41f300-2415-4fd9-b363-c7f9145f49f5,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,1,,
e71e116a-dc3c-474e-b8b7-e414608f033b,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,1,,
388ae70e-e7e6-445f-ae58-4fae9b04144c,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,1,,
087cd5a8-9908-40f7-a8fe-f50686fcf320,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,1,,
5f6af9ab-1236-4874-ac5a-b9de91ad157b,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,1,,
796cd7f2-6499-4fd2-b69d-4ddf31100829,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,2,,
ba84ef6b-08d4-4893-bac6-3f9cd30012f1,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,2,,
21c1dcd0-abba-4856-b93a-09ea730bb13e,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,2,,
4eb5ffdb-c218-4cfd-bca2-caf01bddc761,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,2,,
802de6f9-7ea4-4ea6-b1ad-9e264519554e,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,2,,
fd337219-40e1-44fc-9f56-967ca729d581,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,3,,
1fd953c0-8820-4a49-a449-53a39d41b8fc,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,3,,
902262f8-fb80-4c3a-bb03-c6c0f981d536,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,3,,
84dadd58-a68a-4cd5-bce2-0c9df641b40b,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,3,,
188a8936-2c9c-4b1f-a922-125a101afe82,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,5,3,,
0905212e-c147-4ebd-aaa9-e04ac477761a,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,1,,
2e7ae290-9322-4e22-83c6-7dd1aaa68972,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,1,,
cd959e44-c8b1-4c23-bca9-7038813f8a42,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,1,,
e0daaef6-14d7-4bac-8594-ef67f74a636b,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,1,,
77959c70-1bef-4da5-8a43-3816191f1f33,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,1,,
73fbb502-da50-4874-a59a-1df3e91b4db5,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,1,,
78e492f4-6c67-4558-b36f-1e579a0a2468,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,1,,
265b050f-6ec0-476a-a2cc-ce6b9d31db36,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,2,,
34774b82-c461-4e7e-a839-5691b2d86db8,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,2,,
f611d617-f685-440d-be08-ba791ba09ac9,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,2,,
647ac988-86de-42ee-9541-3a3a9d94547a,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,2,,
7a494627-be57-4c46-8bf0-f551e7adbf28,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,2,,
077542b1-fa12-4ede-8dd4-c675701228c2,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,2,,
39705d49-e491-454c-a612-8759d3ef553d,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,2,,
1d941ff4-a424-4d44-a499-682875c9be43,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,3,,
3eba514d-78d7-42e1-b764-63651374cc0a,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,3,,
c5474e3f-74b5-44db-b342-fa7a410e52ea,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,3,,
1c85a351-9cb6-44a4-a90a-8561bcaa8666,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,3,,
50b63479-028f-4fc0-8913-c9976254fd59,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,3,,
209d6f58-b50f-4ea2-8c45-bfede9a3f25f,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,3,,
d5821bd7-b0d0-40a7-bd50-f2040d6fb174,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,7,3,,
327fcdf1-e6b9-442f-a412-4aac8f141eb8,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
cfaf3d38-b8d1-44c1-9333-5ed24bb0bc03,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
71ea96fa-0731-4404-9802-01d6a9a206b3,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
42bda9a5-941c-4747-8b47-93225f9ba2f2,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
15f32f53-7ede-4188-ab4a-7cced9e31b84,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
d6deec54-960f-4bd1-8d1d-104eda350ba2,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
bd9a499a-0900-4567-b944-3d2fd2457cfd,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
